user_id,tag_1,tag_2,tag_3,tag_4,tag_5,num_trajectories,num_stay_points,num_clusters
user_252,amenity-place_of_worship: 5,leisure-park: 5,amenity-school: 3,shop-convenience: 2,natural-wood: 2,87,1040,12
user_253,shop-supermarket: 2,amenity-fast_food: 2,amenity-place_of_worship: 2,amenity-cafe: 1,,163,1008,12
user_254,amenity-college: 3,tourism-artwork: 2,amenity-university: 1,amenity-cinema: 1,amenity-hospital: 1,54,491,19
user_255,leisure-park: 7,natural-wood: 5,amenity-school: 3,shop-convenience: 1,,364,1658,19
user_256,amenity-fast_food: 12,amenity-restaurant: 8,amenity-bank: 6,amenity-cafe: 5,amenity-school: 4,117,801,14
user_257,amenity-cafe: 6,tourism-artwork: 5,amenity-restaurant: 4,amenity-fast_food: 4,shop-hairdresser: 3,159,1330,25
user_258,amenity-school: 1,,,,,60,239,3
user_259,,,,,,108,620,3
user_260,amenity-school: 4,amenity-place_of_worship: 2,leisure-sports_centre: 2,shop-car_repair: 1,leisure-park: 1,134,634,9
user_261,leisure-park: 6,leisure-pitch: 5,office-university: 2,amenity-school: 2,amenity-place_of_worship: 1,154,1138,16
user_262,office-university: 7,amenity-university: 4,amenity-school: 2,amenity-cafe: 2,amenity-restaurant: 2,60,335,9
user_263,leisure-park: 4,shop-convenience: 2,natural-wood: 2,amenity-bank: 2,amenity-pub: 1,77,486,12
user_264,leisure-pitch: 1,natural-grassland: 1,,,,29,187,4
user_265,amenity-fast_food: 10,amenity-place_of_worship: 4,amenity-pharmacy: 2,amenity-bank: 2,amenity-restaurant: 2,163,1027,18
user_266,amenity-school: 2,leisure-sports_centre: 2,,,,144,843,11
user_267,amenity-school: 2,amenity-doctors: 1,shop-supermarket: 1,,,38,192,4
user_268,amenity-fast_food: 2,leisure-park: 1,shop-hairdresser: 1,,,97,308,3
user_269,amenity-school: 2,amenity-college: 1,amenity-police: 1,amenity-university: 1,amenity-pub: 1,135,640,12
user_270,amenity-cafe: 4,amenity-university: 3,amenity-bar: 2,office-university: 1,amenity-college: 1,53,527,6
user_271,shop-supermarket: 1,amenity-pub: 1,,,,31,176,3
user_272,amenity-fast_food: 12,leisure-park: 5,shop-supermarket: 5,amenity-bank: 3,amenity-place_of_worship: 3,253,2017,22
user_273,amenity-school: 6,leisure-pitch: 2,leisure-sports_centre: 1,,,260,1311,9
user_274,leisure-garden: 27,tourism-artwork: 4,amenity-restaurant: 3,shop-convenience: 2,historic-memorial: 2,82,365,5
user_275,amenity-theatre: 5,tourism-artwork: 3,leisure-park: 2,leisure-garden: 2,shop-hairdresser: 2,292,809,9
user_276,historic-archaeological_site: 2,natural-wood: 2,leisure-park: 1,leisure-playground: 1,leisure-pitch: 1,152,735,6
user_277,amenity-doctors: 1,amenity-cafe: 1,,,,77,572,5
user_278,amenity-school: 1,amenity-place_of_worship: 1,,,,211,1142,10
user_279,amenity-restaurant: 1,leisure-park: 1,,,,43,136,4
user_280,amenity-college: 3,amenity-place_of_worship: 3,amenity-school: 2,amenity-university: 2,shop-car_repair: 1,34,354,7
user_281,,,,,,1,0,0
user_282,leisure-garden: 13,amenity-fast_food: 2,amenity-bank: 2,shop-supermarket: 1,leisure-park: 1,221,196,3
user_283,leisure-park: 2,shop-convenience: 1,,,,84,363,6
user_284,amenity-fast_food: 3,leisure-park: 2,amenity-university: 2,shop-convenience: 2,amenity-cafe: 1,159,1242,14
user_285,,,,,,39,87,0
user_286,amenity-fast_food: 6,amenity-restaurant: 4,shop-convenience: 4,shop-confectionery: 4,amenity-cafe: 3,27,134,6
user_287,leisure-garden: 50,amenity-fast_food: 13,shop-supermarket: 5,shop-department_store: 4,amenity-cafe: 4,306,1197,15
user_288,amenity-fast_food: 1,leisure-park: 1,,,,109,327,4
user_289,shop-car_repair: 3,shop-supermarket: 3,amenity-school: 1,leisure-playground: 1,amenity-pub: 1,208,1569,13
user_290,leisure-park: 4,natural-wood: 3,amenity-cafe: 2,amenity-restaurant: 2,amenity-bar: 2,120,584,14
user_291,leisure-park: 1,leisure-sports_centre: 1,leisure-swimming_pool: 1,amenity-restaurant: 1,amenity-college: 1,109,448,3
user_292,amenity-pub: 6,amenity-fast_food: 6,leisure-park: 4,amenity-restaurant: 3,shop-car_repair: 2,225,1199,22
user_293,leisure-garden: 11,amenity-cafe: 6,amenity-restaurant: 6,shop-supermarket: 3,shop-hairdresser: 3,138,644,15
user_294,leisure-garden: 20,amenity-restaurant: 2,shop-supermarket: 2,amenity-fast_food: 2,leisure-park: 2,330,1094,13
user_295,leisure-sports_centre: 4,amenity-university: 1,,,,24,135,3
user_296,leisure-park: 5,amenity-place_of_worship: 4,shop-supermarket: 3,leisure-garden: 3,leisure-stadium: 2,293,1820,21
user_297,leisure-park: 2,tourism-attraction: 1,amenity-university: 1,natural-grassland: 1,leisure-nature_reserve: 1,43,223,5
user_298,amenity-fast_food: 10,amenity-cafe: 6,leisure-park: 4,amenity-restaurant: 4,shop-department_store: 4,248,1197,13
user_299,leisure-garden: 13,amenity-restaurant: 5,amenity-place_of_worship: 3,leisure-pitch: 3,shop-supermarket: 2,281,2270,13
user_300,leisure-swimming_pool: 3,shop-supermarket: 2,amenity-school: 1,natural-wood: 1,,105,459,7
user_301,amenity-place_of_worship: 3,shop-supermarket: 2,amenity-fast_food: 2,leisure-garden: 2,amenity-pub: 1,102,715,14
user_302,amenity-hospital: 2,amenity-school: 1,,,,43,381,6
user_303,amenity-fast_food: 5,shop-hairdresser: 3,amenity-school: 2,shop-convenience: 2,amenity-place_of_worship: 1,177,955,13
user_304,amenity-fast_food: 7,amenity-restaurant: 6,amenity-pub: 5,leisure-park: 4,shop-supermarket: 4,330,1686,29
user_305,amenity-place_of_worship: 1,amenity-pub: 1,,,,70,315,4
user_306,historic-memorial: 6,tourism-artwork: 4,leisure-pitch: 2,historic-monument: 2,leisure-garden: 2,57,547,10
user_307,leisure-park: 4,amenity-nightclub: 2,amenity-fast_food: 1,shop-convenience: 1,shop-hairdresser: 1,312,1682,22
user_308,amenity-restaurant: 3,shop-hairdresser: 3,amenity-cafe: 2,tourism-artwork: 2,amenity-fast_food: 2,118,489,9
user_309,amenity-fast_food: 2,amenity-pub: 1,shop-supermarket: 1,shop-convenience: 1,amenity-restaurant: 1,163,293,4
user_310,amenity-bank: 4,leisure-pitch: 2,amenity-restaurant: 2,leisure-park: 1,amenity-pub: 1,116,288,7
user_311,leisure-park: 8,amenity-school: 2,leisure-sports_centre: 2,leisure-pitch: 2,amenity-place_of_worship: 2,75,646,20
user_312,leisure-playground: 6,amenity-fast_food: 4,amenity-school: 3,shop-bakery: 3,shop-supermarket: 3,323,1170,16
user_313,amenity-restaurant: 6,shop-hairdresser: 2,shop-beauty: 2,amenity-pub: 1,amenity-bar: 1,151,845,10
user_314,shop-convenience: 5,amenity-restaurant: 4,amenity-fast_food: 3,amenity-pharmacy: 3,shop-confectionery: 3,121,601,9
user_315,amenity-fast_food: 9,amenity-cafe: 6,shop-supermarket: 4,shop-hairdresser: 3,amenity-bank: 2,248,841,15
user_316,amenity-fast_food: 5,amenity-doctors: 4,shop-bakery: 2,leisure-park: 2,shop-supermarket: 2,88,357,10
user_317,amenity-restaurant: 6,shop-supermarket: 3,amenity-place_of_worship: 3,amenity-pub: 3,amenity-cafe: 3,151,473,8
user_318,amenity-school: 2,amenity-fast_food: 2,shop-convenience: 1,amenity-cafe: 1,shop-hairdresser: 1,93,434,7
user_319,shop-car_repair: 4,amenity-fast_food: 4,amenity-hospital: 2,leisure-sports_centre: 1,amenity-restaurant: 1,311,1255,7
user_320,leisure-park: 5,amenity-cafe: 4,shop-supermarket: 4,amenity-school: 3,amenity-place_of_worship: 3,158,545,15
user_321,amenity-restaurant: 5,amenity-fast_food: 4,shop-supermarket: 3,leisure-park: 3,amenity-place_of_worship: 2,204,893,10
user_322,shop-hairdresser: 2,amenity-cafe: 2,leisure-pitch: 2,amenity-pharmacy: 1,amenity-restaurant: 1,89,395,5
user_323,leisure-park: 4,amenity-school: 1,amenity-embassy: 1,leisure-playground: 1,amenity-restaurant: 1,37,275,9
user_324,amenity-bar: 2,amenity-university: 2,shop-bakery: 1,amenity-pub: 1,leisure-garden: 1,37,337,8
user_325,leisure-park: 2,amenity-pub: 2,shop-convenience: 2,natural-wood: 2,shop-supermarket: 1,121,476,8
user_326,,,,,,33,97,1
user_327,amenity-university: 1,amenity-place_of_worship: 1,,,,95,701,4
user_328,amenity-place_of_worship: 2,amenity-school: 1,,,,47,370,3
user_329,office-university: 3,amenity-university: 1,shop-hairdresser: 1,leisure-park: 1,shop-supermarket: 1,23,158,4
user_330,leisure-playground: 6,leisure-park: 4,amenity-fast_food: 3,amenity-bank: 3,tourism-gallery: 2,64,483,10
user_331,amenity-university: 3,amenity-fast_food: 3,shop-convenience: 2,historic-memorial: 2,shop-hairdresser: 1,78,405,8
user_332,amenity-hospital: 2,amenity-place_of_worship: 2,amenity-doctors: 2,amenity-pharmacy: 2,amenity-fast_food: 1,138,965,9
user_333,leisure-garden: 5,leisure-pitch: 1,amenity-pub: 1,shop-convenience: 1,amenity-school: 1,56,273,6
user_334,leisure-park: 1,amenity-place_of_worship: 1,leisure-sports_centre: 1,leisure-pitch: 1,leisure-garden: 1,55,249,4
user_335,amenity-school: 2,amenity-place_of_worship: 1,amenity-university: 1,,,83,320,7
user_336,amenity-restaurant: 14,amenity-fast_food: 7,amenity-pub: 5,shop-hairdresser: 4,amenity-school: 3,126,907,14
user_337,amenity-university: 3,amenity-school: 1,amenity-fast_food: 1,shop-car_repair: 1,leisure-stadium: 1,160,915,8
user_338,amenity-cafe: 9,amenity-restaurant: 8,amenity-school: 5,amenity-fast_food: 5,amenity-bank: 5,234,1800,19
user_339,leisure-pitch: 4,amenity-pub: 1,amenity-bar: 1,leisure-sports_centre: 1,,80,625,4
user_340,amenity-cafe: 5,shop-hairdresser: 5,amenity-restaurant: 4,amenity-fast_food: 4,leisure-park: 3,293,1954,26
user_341,amenity-place_of_worship: 2,leisure-park: 1,amenity-college: 1,,,27,175,5
user_342,,,,,,26,225,5
user_343,leisure-pitch: 2,amenity-school: 2,leisure-playground: 1,tourism-attraction: 1,amenity-university: 1,63,308,5
user_344,shop-convenience: 1,,,,,87,833,3
user_345,tourism-artwork: 6,amenity-school: 3,amenity-courthouse: 2,leisure-park: 2,amenity-hospital: 1,97,851,15
user_346,natural-wood: 4,amenity-pub: 3,amenity-school: 1,amenity-nightclub: 1,amenity-place_of_worship: 1,120,901,23
user_347,leisure-park: 2,natural-grassland: 2,natural-wood: 1,amenity-restaurant: 1,,35,215,4
user_348,shop-car_repair: 3,leisure-park: 1,,,,42,271,4
user_349,shop-hairdresser: 5,amenity-fast_food: 3,amenity-pharmacy: 3,shop-convenience: 3,shop-supermarket: 2,77,549,7
user_350,amenity-restaurant: 2,shop-car_repair: 2,amenity-arts_centre: 1,amenity-pub: 1,amenity-cinema: 1,66,334,3
user_351,amenity-restaurant: 5,leisure-park: 3,amenity-place_of_worship: 3,shop-confectionery: 3,shop-car_repair: 2,102,735,9
user_352,amenity-restaurant: 3,amenity-fast_food: 3,shop-convenience: 3,shop-hairdresser: 3,amenity-pharmacy: 2,95,694,11
user_353,leisure-garden: 32,leisure-park: 4,shop-supermarket: 3,amenity-pub: 3,amenity-fast_food: 2,194,1069,15
user_354,,,,,,47,235,5
user_355,amenity-cafe: 5,shop-car_repair: 3,amenity-fast_food: 3,tourism-artwork: 2,amenity-dentist: 2,123,843,10
user_356,amenity-cafe: 1,,,,,67,429,6
user_357,amenity-fast_food: 5,shop-car_repair: 3,shop-department_store: 2,amenity-cafe: 2,amenity-bank: 1,116,653,12
user_358,leisure-swimming_pool: 1,leisure-garden: 1,historic-monument: 1,,,55,368,5
user_359,amenity-place_of_worship: 1,amenity-kindergarten: 1,amenity-school: 1,,,78,530,6
user_360,amenity-courthouse: 5,amenity-bank: 3,amenity-cafe: 3,leisure-park: 3,historic-memorial: 2,39,319,7
user_361,leisure-park: 1,leisure-playground: 1,,,,50,227,1
user_362,leisure-garden: 54,natural-wood: 11,amenity-place_of_worship: 2,amenity-cafe: 2,leisure-pitch: 2,162,597,9
user_363,amenity-school: 2,amenity-pub: 1,amenity-university: 1,amenity-place_of_worship: 1,amenity-restaurant: 1,77,904,5
user_364,leisure-park: 2,amenity-place_of_worship: 2,shop-car_repair: 1,amenity-pub: 1,amenity-fast_food: 1,64,374,7
user_365,amenity-fast_food: 10,shop-supermarket: 7,amenity-cafe: 7,amenity-restaurant: 6,tourism-artwork: 5,273,1265,22
user_366,leisure-garden: 7,amenity-cafe: 2,amenity-cinema: 1,amenity-bank: 1,shop-beauty: 1,147,998,7
user_367,amenity-school: 2,amenity-place_of_worship: 2,amenity-doctors: 1,shop-supermarket: 1,,99,600,9
user_368,amenity-restaurant: 15,amenity-school: 7,amenity-fast_food: 6,amenity-pharmacy: 4,shop-hairdresser: 4,268,1684,25
user_369,amenity-university: 1,,,,,58,400,6
user_370,shop-supermarket: 2,amenity-place_of_worship: 2,shop-hardware: 1,amenity-pharmacy: 1,amenity-school: 1,209,1152,4
user_371,amenity-fast_food: 14,shop-hairdresser: 6,shop-supermarket: 6,amenity-school: 5,amenity-cafe: 5,281,1148,24
user_372,natural-wood: 1,,,,,94,270,3
user_373,amenity-restaurant: 3,amenity-cafe: 3,amenity-school: 3,shop-supermarket: 2,leisure-sports_centre: 2,230,1185,17
user_374,amenity-fast_food: 5,shop-supermarket: 4,amenity-pub: 4,amenity-school: 3,amenity-place_of_worship: 3,227,779,14
user_375,leisure-park: 3,amenity-pub: 2,amenity-cafe: 2,natural-wood: 1,leisure-playground: 1,276,1014,15
user_376,leisure-park: 1,natural-wood: 1,amenity-school: 1,leisure-garden: 1,,71,236,5
user_377,leisure-park: 1,leisure-sports_centre: 1,leisure-swimming_pool: 1,,,68,469,6
user_378,amenity-fast_food: 9,amenity-restaurant: 7,shop-convenience: 4,amenity-pharmacy: 4,amenity-cafe: 3,72,565,8
user_379,amenity-school: 5,leisure-park: 3,amenity-college: 2,amenity-park: 2,amenity-place_of_worship: 1,144,719,20
user_380,shop-department_store: 5,leisure-pitch: 4,amenity-restaurant: 4,shop-confectionery: 4,leisure-park: 3,214,1461,21
user_381,tourism-artwork: 13,amenity-fast_food: 2,leisure-pitch: 1,leisure-track: 1,amenity-school: 1,69,271,5
user_382,amenity-hospital: 1,amenity-school: 1,,,,50,342,2
user_383,historic-memorial: 12,tourism-artwork: 6,leisure-garden: 3,historic-monument: 2,leisure-park: 2,93,902,7
user_384,amenity-school: 2,,,,,142,991,14
user_385,amenity-fast_food: 12,amenity-restaurant: 7,shop-hairdresser: 4,shop-department_store: 4,leisure-park: 3,216,1479,21
user_386,amenity-cafe: 6,amenity-restaurant: 3,shop-supermarket: 2,shop-hairdresser: 2,shop-confectionery: 2,75,328,7
user_387,leisure-park: 5,shop-car_repair: 4,amenity-place_of_worship: 3,amenity-school: 2,amenity-restaurant: 2,147,1284,17
user_388,amenity-school: 4,tourism-artwork: 4,amenity-place_of_worship: 3,leisure-pitch: 2,shop-car_repair: 1,94,569,9
user_389,amenity-community_centre: 1,amenity-fast_food: 1,shop-convenience: 1,shop-hardware: 1,leisure-park: 1,44,262,5
user_390,amenity-school: 3,amenity-place_of_worship: 2,,,,67,445,8
user_391,,,,,,12,104,2
user_392,amenity-fast_food: 2,amenity-school: 1,amenity-pub: 1,shop-supermarket: 1,shop-convenience: 1,89,601,6
user_393,leisure-park: 4,amenity-kindergarten: 3,amenity-school: 2,historic-ruins: 1,leisure-pitch: 1,162,1224,15
user_394,office-university: 3,amenity-fast_food: 2,shop-supermarket: 2,amenity-pub: 1,amenity-cafe: 1,258,1330,9
user_395,leisure-park: 2,amenity-school: 2,shop-supermarket: 1,amenity-pharmacy: 1,,172,819,6
user_396,leisure-garden: 21,leisure-park: 4,amenity-park: 2,amenity-community_centre: 1,amenity-school: 1,106,793,13
user_397,leisure-garden: 37,leisure-pitch: 2,amenity-place_of_worship: 1,amenity-restaurant: 1,amenity-school: 1,103,557,6
user_398,amenity-fast_food: 14,shop-hairdresser: 9,shop-convenience: 9,leisure-park: 6,amenity-cafe: 5,263,1658,22
user_399,amenity-fast_food: 11,shop-hairdresser: 5,shop-convenience: 5,shop-supermarket: 3,amenity-bank: 2,80,598,5
user_400,tourism-artwork: 13,amenity-restaurant: 7,amenity-fast_food: 6,shop-beauty: 5,amenity-cafe: 4,271,1264,18
user_401,leisure-swimming_pool: 3,leisure-park: 1,amenity-police: 1,shop-supermarket: 1,amenity-cafe: 1,78,418,7
user_402,leisure-park: 4,amenity-place_of_worship: 3,tourism-attraction: 1,natural-wood: 1,amenity-school: 1,107,713,13
user_403,leisure-sports_centre: 1,amenity-kindergarten: 1,,,,32,149,3
user_404,amenity-school: 3,amenity-place_of_worship: 2,leisure-sports_centre: 1,leisure-park: 1,leisure-playground: 1,182,1282,10
user_405,amenity-fast_food: 4,amenity-place_of_worship: 4,shop-hairdresser: 2,shop-convenience: 2,tourism-artwork: 2,98,546,7
user_406,amenity-restaurant: 2,amenity-fast_food: 2,shop-confectionery: 2,amenity-hospital: 1,shop-supermarket: 1,251,1179,9
user_407,leisure-park: 2,shop-supermarket: 2,amenity-fast_food: 2,amenity-place_of_worship: 1,amenity-school: 1,24,205,5
user_408,,,,,,13,21,0
user_409,amenity-restaurant: 3,leisure-pitch: 2,amenity-school: 2,leisure-sports_centre: 1,leisure-swimming_pool: 1,100,558,12
user_410,amenity-fast_food: 10,shop-car_repair: 5,amenity-restaurant: 4,shop-supermarket: 4,shop-hairdresser: 3,106,696,10
user_411,amenity-place_of_worship: 6,amenity-fast_food: 6,amenity-school: 5,shop-car_repair: 4,shop-hairdresser: 3,190,1081,19
user_412,amenity-school: 4,amenity-place_of_worship: 4,shop-confectionery: 3,leisure-park: 1,shop-supermarket: 1,40,389,6
user_413,amenity-place_of_worship: 3,amenity-hospital: 1,amenity-cinema: 1,,,84,642,9
user_414,amenity-school: 4,leisure-park: 4,leisure-pitch: 4,historic-memorial: 2,amenity-cafe: 2,81,492,13
user_415,amenity-school: 4,amenity-restaurant: 2,historic-memorial: 1,amenity-bank: 1,amenity-bar: 1,119,920,11
user_416,shop-supermarket: 2,amenity-school: 2,leisure-park: 1,leisure-pitch: 1,natural-wood: 1,72,366,7
user_417,leisure-park: 3,amenity-place_of_worship: 2,amenity-hospital: 2,shop-supermarket: 2,historic-memorial: 1,215,663,8
user_418,amenity-fast_food: 8,shop-hairdresser: 4,leisure-park: 3,amenity-restaurant: 3,shop-supermarket: 3,115,1021,19
user_419,leisure-garden: 9,amenity-fast_food: 5,shop-hairdresser: 3,amenity-bank: 2,tourism-artwork: 1,97,578,8
user_420,amenity-place_of_worship: 3,amenity-fast_food: 2,amenity-bank: 1,amenity-school: 1,,178,653,7
user_421,amenity-place_of_worship: 1,amenity-hospital: 1,,,,30,171,4
user_422,leisure-park: 2,amenity-community_centre: 1,shop-supermarket: 1,amenity-school: 1,,70,385,5
user_423,office-university: 2,amenity-university: 1,,,,23,144,3
user_424,amenity-pub: 2,natural-wood: 2,leisure-stadium: 1,leisure-park: 1,leisure-pitch: 1,108,425,7
user_425,shop-supermarket: 2,amenity-pub: 1,amenity-place_of_worship: 1,,,205,822,12
user_426,,,,,,41,188,2
user_427,tourism-artwork: 7,amenity-fast_food: 5,amenity-cafe: 4,leisure-park: 4,amenity-school: 3,211,1357,16
user_428,amenity-fast_food: 3,amenity-college: 2,amenity-school: 2,shop-convenience: 2,tourism-artwork: 2,94,614,10
user_429,,,,,,28,186,6
user_430,shop-supermarket: 1,amenity-place_of_worship: 1,amenity-fast_food: 1,amenity-bar: 1,tourism-artwork: 1,61,164,3
user_431,historic-ruins: 17,leisure-garden: 17,amenity-fast_food: 7,leisure-park: 5,amenity-place_of_worship: 5,229,866,13
user_432,leisure-park: 3,amenity-school: 3,historic-memorial: 1,amenity-doctors: 1,,84,575,7
user_433,amenity-school: 4,shop-supermarket: 4,shop-hairdresser: 2,amenity-pharmacy: 2,leisure-garden: 1,206,1293,13
user_434,leisure-park: 9,amenity-school: 8,leisure-pitch: 5,amenity-bar: 4,tourism-artwork: 4,216,2266,41
user_435,shop-supermarket: 2,amenity-restaurant: 2,leisure-park: 1,tourism-artwork: 1,amenity-school: 1,74,322,5
user_436,leisure-pitch: 3,amenity-university: 2,shop-car_repair: 2,amenity-cafe: 2,amenity-kindergarten: 1,72,143,3
user_437,leisure-garden: 5,leisure-park: 5,amenity-fast_food: 3,historic-ruins: 3,amenity-cafe: 2,188,1169,14
user_438,leisure-park: 2,amenity-school: 1,leisure-swimming_pool: 1,,,52,314,5
user_439,shop-car_repair: 1,,,,,4,16,1
user_440,amenity-fast_food: 8,shop-supermarket: 7,amenity-school: 5,shop-hairdresser: 3,amenity-pharmacy: 3,260,1024,21
user_441,amenity-fast_food: 1,,,,,39,421,9
user_442,leisure-park: 3,amenity-university: 3,amenity-place_of_worship: 2,amenity-college: 2,amenity-fast_food: 2,86,462,8
user_443,amenity-bank: 1,leisure-park: 1,shop-hairdresser: 1,amenity-restaurant: 1,shop-supermarket: 1,91,678,7
user_444,leisure-park: 3,amenity-place_of_worship: 2,natural-grassland: 2,shop-supermarket: 2,amenity-university: 1,181,991,18
user_445,amenity-restaurant: 5,amenity-fast_food: 5,amenity-bank: 4,amenity-pub: 3,shop-convenience: 3,161,1704,21
user_446,amenity-pub: 1,amenity-fast_food: 1,shop-hairdresser: 1,,,56,310,11
user_447,leisure-park: 2,natural-wood: 1,amenity-nightclub: 1,,,68,288,7
user_448,leisure-garden: 48,amenity-fast_food: 8,natural-wood: 3,shop-convenience: 3,shop-hairdresser: 3,155,1276,36
user_449,amenity-place_of_worship: 3,amenity-fast_food: 3,leisure-park: 2,amenity-school: 2,amenity-community_centre: 2,85,725,12
user_450,amenity-restaurant: 2,amenity-cafe: 1,amenity-pharmacy: 1,shop-convenience: 1,,204,1223,13
user_451,amenity-school: 2,,,,,112,891,6
user_452,tourism-artwork: 6,leisure-park: 3,amenity-fast_food: 2,amenity-hospital: 2,amenity-place_of_worship: 2,203,1476,19
user_453,amenity-school: 3,amenity-place_of_worship: 3,amenity-fast_food: 3,amenity-restaurant: 2,shop-car_repair: 2,142,537,10
user_454,amenity-place_of_worship: 4,amenity-school: 4,amenity-cafe: 3,shop-supermarket: 2,shop-beauty: 2,168,717,11
user_455,leisure-garden: 6,amenity-restaurant: 6,amenity-university: 5,leisure-park: 3,amenity-kindergarten: 2,226,898,14
user_456,amenity-doctors: 3,shop-car_repair: 1,amenity-restaurant: 1,amenity-pharmacy: 1,leisure-park: 1,49,265,4
user_457,amenity-pub: 2,shop-supermarket: 2,shop-car_repair: 1,shop-convenience: 1,amenity-bar: 1,39,211,5
user_458,leisure-pitch: 1,amenity-doctors: 1,amenity-cafe: 1,amenity-fast_food: 1,amenity-restaurant: 1,77,578,6
user_459,shop-car_repair: 4,leisure-garden: 3,amenity-nightclub: 3,tourism-artwork: 3,amenity-doctors: 2,232,897,21
user_460,,,,,,69,464,6
user_461,natural-wood: 5,leisure-park: 3,leisure-pitch: 3,amenity-school: 2,amenity-nightclub: 1,60,316,8
user_462,shop-car_repair: 1,,,,,68,77,1
user_463,amenity-fast_food: 6,amenity-university: 3,shop-supermarket: 2,tourism-artwork: 2,leisure-park: 1,100,768,10
user_464,shop-supermarket: 1,amenity-school: 1,,,,95,328,3
user_465,leisure-pitch: 6,amenity-school: 1,leisure-park: 1,leisure-sports_centre: 1,,92,312,5
user_466,amenity-school: 1,amenity-park: 1,leisure-park: 1,amenity-place_of_worship: 1,shop-supermarket: 1,254,595,6
user_467,leisure-garden: 7,leisure-park: 1,amenity-place_of_worship: 1,,,140,487,3
user_468,amenity-restaurant: 1,amenity-bank: 1,,,,85,405,5
user_469,tourism-artwork: 2,amenity-fast_food: 2,amenity-school: 1,leisure-garden: 1,amenity-bar: 1,196,383,5
user_470,amenity-bank: 3,amenity-pharmacy: 1,amenity-hospital: 1,amenity-cafe: 1,amenity-marketplace: 1,205,750,10
user_471,amenity-school: 3,leisure-pitch: 3,amenity-fast_food: 2,amenity-place_of_worship: 1,tourism-artwork: 1,155,928,15
user_472,office-university: 3,amenity-university: 1,,,,27,143,3
user_473,leisure-park: 2,amenity-pharmacy: 1,amenity-doctors: 1,amenity-pub: 1,amenity-place_of_worship: 1,50,449,9
user_474,leisure-pitch: 2,leisure-garden: 2,shop-supermarket: 1,amenity-school: 1,shop-convenience: 1,75,379,10
user_475,amenity-school: 1,,,,,54,390,6
user_476,tourism-artwork: 3,amenity-place_of_worship: 3,amenity-hospital: 1,amenity-cafe: 1,shop-supermarket: 1,70,378,8
user_477,amenity-fast_food: 7,shop-supermarket: 6,shop-confectionery: 6,amenity-restaurant: 6,amenity-cafe: 5,238,783,17
user_478,shop-supermarket: 2,shop-hairdresser: 2,leisure-garden: 2,amenity-restaurant: 1,amenity-bank: 1,190,639,8
user_479,amenity-cafe: 3,amenity-restaurant: 2,amenity-fast_food: 2,historic-memorial: 1,shop-hairdresser: 1,31,150,4
user_480,leisure-garden: 13,leisure-park: 4,tourism-artwork: 3,amenity-hospital: 2,amenity-university: 2,111,337,7
user_481,amenity-fast_food: 11,shop-hairdresser: 5,amenity-school: 4,amenity-cafe: 3,amenity-restaurant: 3,64,409,10
user_482,shop-supermarket: 1,,,,,37,237,4
user_483,amenity-fast_food: 7,natural-wood: 3,shop-convenience: 3,amenity-restaurant: 3,amenity-pharmacy: 2,156,524,11
user_484,amenity-school: 5,amenity-pharmacy: 3,leisure-pitch: 2,amenity-hospital: 1,amenity-place_of_worship: 1,75,345,10
user_485,tourism-artwork: 11,amenity-cafe: 10,amenity-restaurant: 9,amenity-fast_food: 4,historic-memorial: 4,153,884,17
user_486,amenity-cafe: 4,amenity-fast_food: 3,amenity-bank: 3,shop-confectionery: 2,shop-supermarket: 1,40,295,9
user_487,leisure-park: 2,shop-supermarket: 2,amenity-place_of_worship: 1,amenity-pub: 1,amenity-fast_food: 1,130,378,9
user_488,leisure-garden: 11,leisure-park: 4,shop-supermarket: 3,amenity-school: 2,amenity-park: 2,169,616,14
user_489,amenity-place_of_worship: 4,amenity-school: 3,shop-supermarket: 1,shop-convenience: 1,amenity-bank: 1,67,551,5
user_490,amenity-place_of_worship: 1,leisure-sports_centre: 1,tourism-artwork: 1,amenity-community_centre: 1,amenity-school: 1,48,370,4
user_491,leisure-garden: 13,amenity-school: 1,leisure-park: 1,leisure-playground: 1,,46,278,6
user_492,amenity-cinema: 1,amenity-casino: 1,leisure-fitness_centre: 1,amenity-bar: 1,amenity-place_of_worship: 1,61,394,5
user_493,amenity-fast_food: 12,amenity-cafe: 10,amenity-restaurant: 6,tourism-artwork: 6,shop-car_repair: 4,70,394,11
user_494,leisure-park: 1,shop-tattoo: 1,leisure-sports_centre: 1,amenity-bar: 1,amenity-restaurant: 1,84,419,5
user_495,leisure-park: 5,natural-wood: 2,shop-car_repair: 1,leisure-sports_centre: 1,tourism-artwork: 1,81,401,11
user_496,amenity-bank: 3,amenity-restaurant: 2,shop-supermarket: 1,amenity-cinema: 1,historic-memorial: 1,128,500,11
user_497,,,,,,66,437,5
user_498,amenity-pharmacy: 1,amenity-doctors: 1,,,,79,445,4
user_499,amenity-school: 1,amenity-pub: 1,amenity-restaurant: 1,,,26,152,3
user_500,leisure-pitch: 2,leisure-park: 1,amenity-school: 1,,,100,553,4
user_501,amenity-university: 1,amenity-dentist: 1,amenity-kindergarten: 1,leisure-park: 1,,95,254,3
user_502,amenity-school: 2,leisure-playground: 1,leisure-park: 1,amenity-pub: 1,,96,755,11
user_503,leisure-park: 4,amenity-fast_food: 4,shop-car_repair: 4,shop-convenience: 3,leisure-sports_centre: 2,193,819,12
